Vertical,3rd Party Data Brand,3rd Party Data ID,Clicks,Impressions,Hypothetical Advertiser Cost (Adv Currency),01 - Total Click + View Conversions
"Arts, Entertainment, and Recreation",Zeotap,7724876.0,9,10431,20.843918768265993,0
"Arts, Entertainment, and Recreation",Zeotap,7724877.0,20,15725,32.16268795967827,0
"Arts, Entertainment, and Recreation",Zeotap,7724879.0,6,5239,10.266947035114704,0
"Arts, Entertainment, and Recreation",Zeotap,7821785.0,4,1808,3.796546984761032,0
"Arts, Entertainment, and Recreation",Zeotap,7821788.0,2,1594,3.276219953208366,0
"Arts, Entertainment, and Recreation",Zeotap,7821790.0,3,981,1.904327745364477,0
"Arts, Entertainment, and Recreation",Zeotap,7989484.0,5,1968,3.735557927718254,0
"Arts, Entertainment, and Recreation",Zeotap,7989485.0,6,4473,8.399134679689444,0
"Arts, Entertainment, and Recreation",Zeotap,7989486.0,8,4135,8.045456146411285,1
"Arts, Entertainment, and Recreation",Zeotap,7989492.0,19,16245,32.02125238354791,0
"Arts, Entertainment, and Recreation",Zeotap,7989493.0,48,38500,76.9908306805023,0
"Arts, Entertainment, and Recreation",Zeotap,7989494.0,85,56554,112.03719481496124,1
"Arts, Entertainment, and Recreation",Zeotap,8039588.0,3,1698,3.070814100219979,0
"Arts, Entertainment, and Recreation",Zeotap,8039589.0,2,2150,4.068340121422591,0
"Arts, Entertainment, and Recreation",Zeotap,8039590.0,2,1760,3.374981932337677,0
"Arts, Entertainment, and Recreation",Zeotap,12313098.0,0,68,0.129108098354625,0
"Arts, Entertainment, and Recreation",Zeotap,12313100.0,7,4462,8.388311362817372,0
"Arts, Entertainment, and Recreation",Zeotap,12313101.0,5,2091,3.996584174694373,0
"Arts, Entertainment, and Recreation",Zeotap,12313102.0,8,4196,8.127293436389188,1
"Arts, Entertainment, and Recreation",Zeotap,12313103.0,0,7,0.015192700182398,0
"Arts, Entertainment, and Recreation",Zeotap,12314659.0,0,733,1.38439835668095,0
"Arts, Entertainment, and Recreation",Zeotap,12314662.0,20,18605,34.138522028809376,1
"Arts, Entertainment, and Recreation",Zeotap,12314663.0,0,1,0.00189618357327,0
"Arts, Entertainment, and Recreation",Zeotap,12314664.0,91,57990,106.6474506487984,1
"Arts, Entertainment, and Recreation",Zeotap,12314666.0,49,39447,73.2124241004154,0
"Arts, Entertainment, and Recreation",Zeotap,12314844.0,0,2,0.011442460177166,0
"Arts, Entertainment, and Recreation",Zeotap,12315271.0,3,1978,3.640731845707867,0
"Arts, Entertainment, and Recreation",Zeotap,12315272.0,0,74,0.141848685427131,0
"Arts, Entertainment, and Recreation",Zeotap,12315273.0,2,1709,3.273700169368106,0
"Arts, Entertainment, and Recreation",Zeotap,12315274.0,3,2172,4.123195809430393,0
"Arts, Entertainment, and Recreation",Zeotap,12315275.0,0,7,0.016034513478502,0
"Arts, Entertainment, and Recreation",Zeotap,12315859.0,1,715,1.016916278122204,0
"Arts, Entertainment, and Recreation",Zeotap,13583280.0,0,1,0.00220999578441,0
"Arts, Entertainment, and Recreation",Zeotap,13583349.0,0,2,0.004930853145028,0
"Arts, Entertainment, and Recreation",Zeotap New,12313098.0,0,68,0.138052928014193,0
"Arts, Entertainment, and Recreation",Zeotap New,12313100.0,7,4462,9.24791376160421,0
"Arts, Entertainment, and Recreation",Zeotap New,12313101.0,5,2091,4.362570721465772,0
"Arts, Entertainment, and Recreation",Zeotap New,12313102.0,8,4196,8.916992876120087,1
"Arts, Entertainment, and Recreation",Zeotap New,12313103.0,0,7,0.016752494682398,0
"Arts, Entertainment, and Recreation",Zeotap New,12313487.0,3,1212,2.226678770689183,0
"Arts, Entertainment, and Recreation",Zeotap New,12313488.0,2,1698,3.247359293229489,0
"Arts, Entertainment, and Recreation",Zeotap New,12313491.0,4,1893,3.664724726425842,0
"Arts, Entertainment, and Recreation",Zeotap New,12314124.0,7,6572,12.106555486925004,2
"Arts, Entertainment, and Recreation",Zeotap New,12314125.0,1,666,1.322282709801943,0
"Arts, Entertainment, and Recreation",Zeotap New,12314126.0,10,10576,19.651894352133187,0
"Arts, Entertainment, and Recreation",Zeotap New,12314127.0,21,15925,30.24613573801962,0
"Arts, Entertainment, and Recreation",Zeotap New,12314657.0,0,2,0.006133478535996,0
"Arts, Entertainment, and Recreation",Zeotap New,12314659.0,0,733,1.487755432272438,0
"Arts, Entertainment, and Recreation",Zeotap New,12314662.0,20,18605,37.5822399836519,1
"Arts, Entertainment, and Recreation",Zeotap New,12314663.0,0,1,0.00208453557327,0
"Arts, Entertainment, and Recreation",Zeotap New,12314664.0,91,57990,117.26178352628598,1
"Arts, Entertainment, and Recreation",Zeotap New,12314666.0,49,39447,79.8577228016852,0
"Arts, Entertainment, and Recreation",Zeotap New,12314844.0,0,2,0.009721916791192,0
"Arts, Entertainment, and Recreation",Zeotap New,12315271.0,3,1978,3.985202316119344,0
"Arts, Entertainment, and Recreation",Zeotap New,12315272.0,0,74,0.14940147179521102,0
"Arts, Entertainment, and Recreation",Zeotap New,12315273.0,2,1709,3.593274339864022,0
"Arts, Entertainment, and Recreation",Zeotap New,12315274.0,3,2172,4.52842360218213,0
"Arts, Entertainment, and Recreation",Zeotap New,12315275.0,0,7,0.017651160228502,0
"Arts, Entertainment, and Recreation",Zeotap New,13583280.0,0,1,0.00252151578441,0
"Arts, Entertainment, and Recreation",Zeotap New,13583349.0,0,2,0.005487921922565,0
"Arts, Entertainment, and Recreation",cordlessdata,13767593.0,0,24,0.056909489178938,0
"Arts, Entertainment, and Recreation",cordlessdata,14012231.0,0,1,0.003347951807229,0
"Arts, Entertainment, and Recreation",cordlessdata,14012278.0,0,97,0.205191675168478,0
"Arts, Entertainment, and Recreation",eLand,8946503.0,0,13,0.022134598936885,0
"Arts, Entertainment, and Recreation",eLand,8946680.0,0,322,0.636054079344227,0
"Arts, Entertainment, and Recreation",eXelate,12164125.0,147,123417,243.7024121605295,22
"Arts, Entertainment, and Recreation",eXelate,12171842.0,0,61,0.089804201551196,0
"Arts, Entertainment, and Recreation",eXelate,12176647.0,0,36,0.07113031051669501,0
"Arts, Entertainment, and Recreation",eXelate,12176676.0,0,39,0.074918160903792,0
"Arts, Entertainment, and Recreation",eXelate,12176923.0,0,2,0.00668304816494,0
"Arts, Entertainment, and Recreation",eXelate,12176950.0,0,1,0.002110815745007,0
"Arts, Entertainment, and Recreation",eXelate,12176985.0,0,5,0.010489679495083,0
"Arts, Entertainment, and Recreation",eXelate,12177091.0,0,10,0.016978266036528,0
"Arts, Entertainment, and Recreation",eXelate,12177596.0,0,352,0.5965080758675511,0
"Arts, Entertainment, and Recreation",eXelate,12178009.0,0,6,0.012132825568153,0
"Arts, Entertainment, and Recreation",eXelate,12179559.0,0,8,0.013590206227964,0
"Arts, Entertainment, and Recreation",eXelate,12188003.0,0,15,0.037968033877945,0
"Arts, Entertainment, and Recreation",eXelate,12191692.0,0,1,0.002615354913253,0
"Arts, Entertainment, and Recreation",eXelate,12192316.0,0,10,0.023376237583598,0
"Arts, Entertainment, and Recreation",eXelate,12192318.0,0,15,0.038000073650213,0
"Arts, Entertainment, and Recreation",eXelate,12192357.0,0,2,0.006592851944898,0
"Arts, Entertainment, and Recreation",emetriq,7985582.0,0,2,0.0050453645536929995,0
"Arts, Entertainment, and Recreation",emetriq,8767089.0,0,17,0.032173720676704,0
"Arts, Entertainment, and Recreation",emetriq,8767090.0,3,289,0.552148533413557,0
"Arts, Entertainment, and Recreation",emetriq,8767092.0,3,241,0.446905795633368,0
"Arts, Entertainment, and Recreation",emetriq,8767093.0,3,256,0.486831816346158,0
"Arts, Entertainment, and Recreation",emetriq,8767095.0,3,330,0.620984096913062,0
"Arts, Entertainment, and Recreation",emetriq,8767096.0,3,229,0.425525416486659,0
"Arts, Entertainment, and Recreation",emetriq,8767097.0,3,331,0.621566366860359,0
"Arts, Entertainment, and Recreation",emetriq,8767098.0,3,316,0.596591457283675,0
"Arts, Entertainment, and Recreation",emetriq,8767099.0,3,310,0.582440066703905,0
"Arts, Entertainment, and Recreation",emetriq,9062252.0,0,15,0.028598933727906,0
"Arts, Entertainment, and Recreation",iMedical,12755640.0,0,2,0.019779471391444,0
"Arts, Entertainment, and Recreation",iMedical,12755886.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",iMedical,12755909.0,0,173,0.735084522643047,0
"Arts, Entertainment, and Recreation",iMedical,12756468.0,0,10,0.03428609861369,0
"Arts, Entertainment, and Recreation",iMedical,12756491.0,0,238,0.878124857786969,0
"Arts, Entertainment, and Recreation",myTV SUPER (TVB),9870382.0,0,0,0.0,0
"Arts, Entertainment, and Recreation",offline attribution brand adsquareoa,-56.0,5267,4487955,8192.973513937677,934
Automotive,1&1 Mail&Media / United Internet Media,13049929.0,0,0,0.0,0
Automotive,123push,11206795.0,237,188031,526.056018825027,0
Automotive,123push,12209837.0,0,4,0.005635508533066999,0
Automotive,123push,12209905.0,343,235850,406.26458262217943,0
Automotive,123push,12209923.0,0,5,0.011363377239081,0
Automotive,123push,12210052.0,0,30,0.038107945414927,0
Automotive,123push,12210232.0,0,10,0.021924105115503,0
Automotive,123push,12210288.0,0,15,0.028560405494516,0
Automotive,123push,12210893.0,0,2,0.0056244978033020004,0
Automotive,123push,12211299.0,0,88,0.134822460254397,0
Automotive,123push,12211482.0,0,12,0.018152503250798,0
Automotive,123push,12211483.0,2,112,0.235019818650582,0
Automotive,123push,12211511.0,2,185,0.376433257129118,0
Automotive,123push,12212000.0,0,8,0.014981071062377999,0
Automotive,123push,12212007.0,0,78,0.14634613377793199,0
Automotive,123push,12212014.0,0,56,0.114288076078791,0
Automotive,123push,12212336.0,0,192,0.391840760305723,0
Automotive,123push,12212348.0,0,54,0.100547017765669,0
Automotive,123push,12212963.0,0,3,0.005127134585125001,0
Automotive,123push,12213741.0,0,26,0.074672805329506,0
Automotive,123push,12213745.0,0,1,0.001785028270563,0
Automotive,123push,12213861.0,0,176,0.359862221860152,0
Automotive,123push,12213899.0,0,1,0.00336283252161,0
Automotive,123push,12214140.0,0,5,0.010140765436256,0
Automotive,123push,12214820.0,0,3,0.004087657152321,0
Automotive,123push,12215016.0,0,19,0.043051552700657,0
Automotive,123push,12215135.0,0,3,0.008602663128023,0
Automotive,123push,12215152.0,0,0,0.0,0
Automotive,123push,12215778.0,0,1,0.001990236731292,0
Automotive,123push,12215849.0,0,17,0.024108730788929,0
Automotive,123push,12215894.0,0,24,0.043180848321589,0
Automotive,123push,12216309.0,0,0,0.0,0
Automotive,123push,12216736.0,0,20,0.026074452618451,0
Automotive,123push,12217404.0,0,31,0.071207099193697,0
Automotive,123push,12217865.0,987,401619,769.6060469072232,40
Automotive,123push,12223056.0,785,542928,936.5487089569647,0
Automotive,123push,12228584.0,0,53,0.09207198625169699,0
Automotive,123push,12229443.0,393,90338,320.16392326188884,11
Automotive,123push,12229618.0,0,4,0.005572211196232,0
Automotive,123push,12229665.0,0,2,0.002876364805023,0
Automotive,123push,12229707.0,0,4,0.009811475842768999,0
Automotive,123push,12229817.0,0,97,0.205805480836821,0
Automotive,123push,12235979.0,0,146,0.322678587681906,0
Automotive,123push,12236918.0,0,16,0.0341190060443,0
Automotive,123push,12236940.0,0,255,1.323968607694131,0
Automotive,123push,12236948.0,0,5,0.011921114222498,0
Automotive,123push,12236961.0,0,300,1.629155607288975,0
Automotive,123push,12237028.0,0,827,1.349808188622023,0
Automotive,123push,12237067.0,0,82,0.148906139581447,0
Automotive,123push,12237115.0,0,51,0.16852121060765102,0
Automotive,123push,12237131.0,0,332,1.877073108533352,0
Automotive,123push,12237310.0,0,36,0.06625872103842201,0
Automotive,123push,12238768.0,0,0,0.0,238
Automotive,123push,12238769.0,0,0,0.0,219
Automotive,123push,12395579.0,0,50,0.083814889225377,0
Automotive,123push,12395782.0,0,5,0.011496053318556,0
Automotive,123push,12401033.0,0,3,0.006346980825464,0
Automotive,123push,12401106.0,0,41,0.088995042600507,0
Automotive,123push,12401851.0,0,7,0.012710230385584,0
Automotive,123push,12403038.0,711,193075,684.6618101717539,3
Automotive,123push,12403707.0,0,43,0.085112880163915,0
Automotive,123push,12884580.0,0,7,0.015042981735103,0
Automotive,123push,12884679.0,0,13,0.009880673065124,0
Automotive,123push,12884773.0,0,17,0.033022029278564,0
Automotive,123push,12884792.0,0,21,0.035589576883074,0
Automotive,123push,12884796.0,0,2,0.004680506522694,0
Automotive,123push,12884801.0,0,99,0.206531486579457,0
Automotive,123push,12884802.0,1,100,0.240900566169774,0
Automotive,123push,12884809.0,0,4,0.011096772111391,0
Automotive,123push,12884811.0,0,69,0.136945527801086,0
Automotive,123push,12884914.0,0,8,0.014925786153543001,0
Automotive,123push,12884922.0,0,6,0.013347605279363,0
Automotive,123push,12884931.0,0,74,0.154236820999795,0
Automotive,123push,12884979.0,0,1,0.002340253261347,0
Automotive,123push,12884986.0,0,0,0.0,0
Automotive,123push,12884995.0,0,104,0.264131999086406,0
Automotive,123push,12885021.0,0,154,0.308999484779563,0
Automotive,123push,12885026.0,0,2,0.004026036201348,0
Automotive,123push,12885043.0,0,262,0.365169489903495,0
Automotive,123push,12885045.0,0,59,0.13798977460855,0
Automotive,180byTwo from Anteriad,8343963.0,160,124696,524.9916839205393,2
Automotive,180byTwo from Anteriad,11427284.0,0,3,0.009776692824725,0
Automotive,180byTwo from Anteriad,11427407.0,0,30,0.06653954174274,0
Automotive,180byTwo from Anteriad,11427419.0,1,2878,9.216161026228338,0
Automotive,180byTwo from Anteriad,11427501.0,0,217,0.424481966010255,0
Automotive,180byTwo from Anteriad,11427535.0,1,45,0.097580594496954,0
Automotive,180byTwo from Anteriad,11427684.0,0,270,0.483280786838563,0
Automotive,180byTwo from Anteriad,11427762.0,2,553,1.124558853022229,0
Automotive,180byTwo from Anteriad,11427774.0,0,24,0.051736893835038,0
Automotive,180byTwo from Anteriad,11427798.0,0,2,0.004941118506876,0
Automotive,180byTwo from Anteriad,11427840.0,0,4,0.008368446736524999,0
Automotive,180byTwo from Anteriad,11427842.0,0,27,0.05314133410545,0
Automotive,180byTwo from Anteriad,11427852.0,0,0,0.0,0
Automotive,180byTwo from Anteriad,11427865.0,0,0,0.0,0
Automotive,180byTwo from Anteriad,11427935.0,0,0,0.0,0
Automotive,180byTwo from Anteriad,11427938.0,0,6,0.014368914911560001,0
Automotive,180byTwo from Anteriad,11427977.0,0,7,0.013136091006228999,0
Automotive,180byTwo from Anteriad,11428020.0,0,74,0.151897343939425,0
Automotive,180byTwo from Anteriad,11428101.0,0,0,0.0,0
Automotive,180byTwo from Anteriad,11428119.0,0,0,0.0,0
Automotive,180byTwo from Anteriad,11428169.0,0,4,0.008663011240082001,0
Automotive,180byTwo from Anteriad,11428208.0,0,38,0.093844094245775,0
Automotive,180byTwo from Anteriad,11428379.0,0,220,0.426778700087302,0
Automotive,180byTwo from Anteriad,11428404.0,0,35,0.054547112001055,0
Automotive,180byTwo from Anteriad,11428429.0,0,1,0.002727506577398,0
Automotive,33Across,12009343.0,0,9,0.022109880538297,0
Automotive,33Across,12009347.0,0,11,0.023137365272385,0
Automotive,33Across,12009672.0,0,8,0.019058316745882,0
Automotive,33Across,12009725.0,0,4,0.008665213115427,0
Automotive,33Across,12009742.0,0,6,0.017531695065926,0
Automotive,33Across,12009765.0,0,1,0.002199610963719,0
Automotive,33Across,12009771.0,0,2,0.006827452594834,0
Automotive,33Across AudienceID,8958945.0,0,23,0.040999977105315,0
Automotive,33Across AudienceID,8958964.0,0,1,0.003306308095761,0
Automotive,33Across AudienceID,8959156.0,0,1,0.002055947239608,0
Automotive,33Across AudienceID,8959158.0,0,0,0.0,0
Automotive,33Across AudienceID,8959254.0,0,6,0.015261711199132999,0
Automotive,33Across AudienceID,12691391.0,0,0,0.0,0
Automotive,33Across AudienceID,12691631.0,0,0,0.0,0
Automotive,33Across AudienceID,12691636.0,0,0,0.0,0
Automotive,33Across AudienceID,12691651.0,0,0,0.0,0
Automotive,4INFO,7959407.0,0,0,0.0,0
Automotive,4INFO,7959419.0,0,0,0.0,0
Automotive,4INFO,7959420.0,0,0,0.0,0
Automotive,4INFO,7959421.0,0,0,0.0,0
Automotive,4INFO,7960868.0,0,1545,3.655828864633696,0
Automotive,4INFO,7960913.0,4,3218,7.662597698050894,0
Automotive,4sight,13556245.0,0,27,0.058932606929752,0
Automotive,4sight,13556340.0,0,36,0.077004692338618,0
Automotive,4sight,13556533.0,0,18,0.038198782630653,0
Automotive,9th Decimal,3184058.0,0,0,0.0,5
Automotive,9th Decimal,4833421.0,10,12900,23.27662743104463,17
Automotive,9th Decimal,7175750.0,0,0,0.0,5
Automotive,9th Decimal,7175753.0,0,0,0.0,4
Automotive,9th Decimal,7175777.0,0,0,0.0,2
Automotive,9th Decimal,7175795.0,0,0,0.0,4
Automotive,9th Decimal,7175800.0,0,0,0.0,3
Automotive,9th Decimal,7175816.0,0,0,0.0,3
Automotive,9th Decimal,7249736.0,0,0,0.0,5
Automotive,9th Decimal,7758865.0,7,3193,12.397069211449288,0
Automotive,ALC,7633523.0,3,1409,5.376181665327206,0
Automotive,ALC,7633713.0,0,7,0.014233245024118001,0
Automotive,ALC,7633716.0,16,8744,37.74044060098422,0
Automotive,ALC,7633790.0,0,5,0.011349056114883,0
Automotive,ALC,12577093.0,0,3,0.00602435777781,0
Automotive,ALC,12577292.0,0,47,0.080442108111334,0
Automotive,ALC,12577422.0,0,35,0.07776752823698099,0
Automotive,ALC,12577443.0,0,0,0.0,1
Automotive,ALC,12577512.0,0,7,0.017834910980486,0
Automotive,ALC,12577624.0,0,0,0.0,0
Automotive,ALC,12577762.0,3,3092,8.438024602017554,0
Automotive,ALC,12577807.0,0,0,0.0,0
Automotive,ALC,12578035.0,0,1,0.001678350900126,0
Automotive,ALC,12578498.0,0,3,0.007214600212332,0
Automotive,ALC,12578503.0,0,6,0.011927483689698,0
Automotive,ALC,12578504.0,0,4,0.0071375921018370005,0
Automotive,ASL Marketing,13135165.0,0,0,0.0,0
Automotive,Acxiom,284747.0,0,0,0.0,0
Automotive,Acxiom,285711.0,0,4,0.008145605874504,0
Automotive,Acxiom,7404217.0,0,0,0.0,0
Automotive,Acxiom,8336450.0,0,0,0.0,0
Automotive,Acxiom,9567098.0,0,0,0.0,6
Automotive,Acxiom,9567424.0,6,9329,56.4435153746292,0
Automotive,Acxiom,9567448.0,0,14,0.030738089855795,0
Automotive,Acxiom,9567482.0,38,34517,72.80924828492377,0
Automotive,Acxiom,9567539.0,0,7,0.016841273310933,0
Automotive,Acxiom,9567654.0,409,94191,349.75163630787046,4
Automotive,Acxiom,9567792.0,0,0,0.0,323
Automotive,Acxiom,9567795.0,0,0,0.0,320
Automotive,Acxiom,10835999.0,0,4,0.007357549848986,0
Automotive,Acxiom,11047449.0,335,233445,405.09518678936524,0
Automotive,Acxiom,11047455.0,389,280925,489.361613717952,0
Automotive,Acxiom,11157864.0,1,2272,4.466740897527456,0
Automotive,Acxiom,11157867.0,9,13649,24.583136321762424,4
Automotive,Acxiom,11157872.0,0,31,0.073764301861234,0
Automotive,Acxiom,11157880.0,8,7110,13.234827459178858,0
Automotive,Acxiom,11157980.0,37,32847,66.37822493235376,0
Automotive,Acxiom,11157982.0,9,11690,68.21144537804638,0
Automotive,Acxiom,11157983.0,3,1440,2.875903193657142,0
Automotive,Acxiom,11157984.0,51,48389,132.63660210932235,0
Automotive,Acxiom,11157985.0,1,1343,2.744455650430111,0
Automotive,Acxiom,11157986.0,0,51,0.18024074015570501,0
Automotive,Acxiom,11157987.0,0,1303,2.74190400934618,0
Automotive,Acxiom,11157988.0,9,9713,59.07964334344729,0
Automotive,Acxiom,11157989.0,11,12580,71.38197174559511,1
Automotive,Acxiom,11157990.0,0,0,0.0,0
Automotive,Acxiom,11157992.0,0,0,0.0,0
Automotive,Acxiom,11157994.0,0,0,0.0,0
Automotive,Acxiom,11158095.0,0,9,0.024039669301829998,0
Automotive,Acxiom,11158244.0,0,11,0.0218794678321,0
Automotive,Acxiom,11202948.0,122,96169,391.490567888994,0
Automotive,Acxiom,11229315.0,0,0,0.0,0
Automotive,Acxiom,11274444.0,0,0,0.0,0
Automotive,Acxiom,12132161.0,36,23905,50.0795618490956,0
Automotive,Acxiom,12384793.0,22,11947,16.77706652908742,0
Automotive,Acxiom,12587482.0,85,65375,150.30450536350466,33
Automotive,Acxiom,12672840.0,0,9,0.022237320665037,0
Automotive,Acxiom,12858400.0,0,0,0.0,0
Automotive,Acxiom,12858470.0,0,0,0.0,0
Automotive,Acxiom,12858488.0,0,0,0.0,0
Automotive,Acxiom,12858699.0,0,0,0.0,0
Automotive,Acxiom,12881544.0,0,0,0.0,0
Automotive,Acxiom,13409693.0,0,0,0.0,0
Automotive,Acxiom,13567720.0,7,5146,13.207352005638151,0
Automotive,Acxiom,13694104.0,0,0,0.0,0
Automotive,Acxiom,13694114.0,38,34600,68.78108824708336,0
Automotive,Acxiom,13721096.0,0,6,0.014040141244704,0
Automotive,Acxiom,13903657.0,85,42878,84.98799746650869,0
Automotive,Acxiom,14292399.0,19,15097,37.965816416778395,1
Automotive,Acxiom,14292536.0,0,3,0.004432686381435,0
Automotive,Acxiom,14292552.0,0,5,0.011212532425539,0
Automotive,Acxiom,14292628.0,0,0,0.0,0
Automotive,Acxiom,14292649.0,0,3,0.007105165465524,0
Automotive,Acxiom,14292657.0,0,0,0.0,0
Automotive,Acxiom,14292693.0,0,0,0.0,0
Automotive,Acxiom,14292740.0,0,2,0.00596710881953,0
Automotive,Acxiom,14292783.0,0,1,0.002834534385736,0
Automotive,Acxiom,14292791.0,0,0,0.0,0
Automotive,Acxiom,14293121.0,0,2,0.003892261854901,0
Automotive,Acxiom,14293130.0,0,2,0.0036458830443809997,0
Automotive,Acxiom,14293138.0,0,4,0.004642509483214,0
Automotive,Acxiom,14293177.0,0,1,0.002775373246535,0
Automotive,Acxiom,14293213.0,0,6,0.014847362847938,0
Automotive,Acxiom,14298419.0,0,2,0.004691982379865,0
Automotive,Acxiom,14298615.0,0,7,0.012381489640742,0
Automotive,Acxiom,14298626.0,2,533,1.907880236022791,0
Automotive,Acxiom,14299196.0,0,0,0.0,0
Automotive,Acxiom,14300338.0,0,1,0.00148619560481,0
Automotive,Acxiom,14300441.0,0,0,0.0,0
Automotive,Acxiom,14301228.0,0,10,0.019073402682015,0
Automotive,Acxiom,14301274.0,21,17997,102.3869359009688,0
Automotive,Acxiom,14301371.0,0,441,1.111498099898117,0
Automotive,Acxiom,14301411.0,1,290,0.584684513327323,0
Automotive,Acxiom,14302589.0,31,27073,57.8743701360574,0
Automotive,Acxiom,14303708.0,1,360,0.748115626591082,0
Automotive,Acxiom,14303711.0,1,2260,13.51185096483151,0
Automotive,Acxiom,14303731.0,0,3,0.007943940479193001,0
Automotive,Acxiom,14303772.0,1,256,0.524159330760742,0
Automotive,Acxiom,14303787.0,3,3996,23.610185116625985,0
Automotive,Acxiom,14303831.0,0,2,0.004331143548893,0
Automotive,Acxiom,14303840.0,0,0,0.0,0
Automotive,Acxiom,14303926.0,1,514,0.959165300304472,0
Automotive,Acxiom,14303951.0,0,266,0.795588854314718,0
Automotive,Acxiom,14304020.0,1,566,1.059110911236458,0
Automotive,Acxiom,14304021.0,0,0,0.0,0
Automotive,Acxiom,14304024.0,0,740,3.143460034067552,0
Automotive,Acxiom,14304109.0,0,183,0.36065441643086904,0
Automotive,Acxiom,14304156.0,0,0,0.0,0
Automotive,Acxiom,14304207.0,0,1,0.001923556548881,0
Automotive,Acxiom,14304293.0,0,7,0.015814120155618998,0
Automotive,Acxiom,14304326.0,0,1,0.002339131122016,0
Automotive,Acxiom,14304335.0,4,1273,6.170759468918554,0
Automotive,Acxiom,14304362.0,4,3901,7.565207542275973,0
Automotive,Acxiom,14304381.0,1,1592,7.040839660360473,0
Automotive,Acxiom,14304394.0,9,10824,33.961037014390044,0
Automotive,AdAdvisor by Neustar,3054.0,0,0,0.0,20
Automotive,AdAdvisor by Neustar,3058.0,0,0,0.0,27
Automotive,AdAdvisor by Neustar,1590083.0,0,0,0.0,28
Automotive,AdAdvisor by Neustar,1590144.0,4,1790,5.782061124882132,0
Automotive,AdAdvisor by Neustar,7032035.0,0,15,0.026054241733982998,0
Automotive,AdAdvisor by Neustar,8030281.0,0,77,0.593797674212246,0
Automotive,AdAdvisor by TransUnion,217524.0,0,10,0.021066284361327,0
Automotive,AdAdvisor by TransUnion,217560.0,0,90,0.15455926599473999,0
Automotive,AdAdvisor by TransUnion,217566.0,0,4,0.009899432262561,0
Automotive,AdAdvisor by TransUnion,217605.0,0,20,0.03622024866068,0
Automotive,AdAdvisor by TransUnion,217608.0,0,3,0.006466060299579,0
Automotive,AdAdvisor by TransUnion,3765073.0,0,3,0.004677287220395,0
Automotive,AdAdvisor by TransUnion,3765145.0,0,10,0.013928651423227,0
Automotive,AdAdvisor by TransUnion,3765282.0,0,49,0.149047694260359,0
Automotive,AdAdvisor by TransUnion,13855928.0,0,3,0.005872275268671,0
Automotive,AdAdvisor by TransUnion,13855941.0,0,17,0.036346548280753004,0
Automotive,AdAdvisor by TransUnion,13855965.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13855966.0,0,8,0.020121229637644,0
Automotive,AdAdvisor by TransUnion,13855976.0,0,12,0.024512641770075,0
Automotive,AdAdvisor by TransUnion,13855983.0,0,18,0.041954997503553,0
Automotive,AdAdvisor by TransUnion,13856000.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13856011.0,0,10,0.023341650979397,0
Automotive,AdAdvisor by TransUnion,13856021.0,0,5,0.009705939900204,0
Automotive,AdAdvisor by TransUnion,13856023.0,0,3,0.008293755222789,0
Automotive,AdAdvisor by TransUnion,13856029.0,0,16,0.029703181718155,0
Automotive,AdAdvisor by TransUnion,13856054.0,13,8114,45.9389701598769,0
Automotive,AdAdvisor by TransUnion,13856066.0,0,25,0.050944672718732,0
Automotive,AdAdvisor by TransUnion,13856069.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13856252.0,1,1336,2.777720633663852,0
Automotive,AdAdvisor by TransUnion,13856253.0,3,3559,19.448522131932474,0
Automotive,AdAdvisor by TransUnion,13856265.0,19,19912,89.89695346407684,0
Automotive,AdAdvisor by TransUnion,13856273.0,0,3,0.008208358205986,0
Automotive,AdAdvisor by TransUnion,13856299.0,0,18,0.044428857435358,0
Automotive,AdAdvisor by TransUnion,13856311.0,0,4,0.006720326489398,0
Automotive,AdAdvisor by TransUnion,13856330.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13856399.0,0,18,0.040577025054703,0
Automotive,AdAdvisor by TransUnion,13856496.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13856507.0,0,21,0.031893976293966,0
Automotive,AdAdvisor by TransUnion,13856527.0,0,115,0.279533170859584,0
Automotive,AdAdvisor by TransUnion,13856620.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13856817.0,1,1565,2.35283001636094,0
Automotive,AdAdvisor by TransUnion,13856818.0,4,3861,5.472151505379803,0
Automotive,AdAdvisor by TransUnion,13856845.0,55,39769,56.31163467766541,0
Automotive,AdAdvisor by TransUnion,13856846.0,45,29164,41.63608691369378,0
Automotive,AdAdvisor by TransUnion,13856903.0,247,178739,306.2639614572124,0
Automotive,AdAdvisor by TransUnion,13856904.0,242,152367,260.60943770589256,0
Automotive,AdAdvisor by TransUnion,13857215.0,4,1324,8.191281578509495,0
Automotive,AdAdvisor by TransUnion,13857216.0,1,2162,6.344332520618587,0
Automotive,AdAdvisor by TransUnion,13857218.0,1,1242,2.494954985905304,0
Automotive,AdAdvisor by TransUnion,13857219.0,8,7629,14.714952736702049,2
Automotive,AdAdvisor by TransUnion,13857222.0,1,16,0.029839407968234,0
