Vertical,3rd Party Data Brand,3rd Party Data ID,Clicks,Impressions,Hypothetical Advertiser Cost (Adv Currency),All Last Click + View Conversions,CTR,CPA
Education,Acxiom,9567438.0,8,8827,39.36535885499982,1052,0.0009063101846607002,0.03741954263783253
Education,Acxiom,11157822.0,8,8927,36.94979934338697,992,0.0008961577237593816,0.03724778159615622
Education,Acxiom,11157824.0,3,3067,11.679453011757547,245,0.00097815454841865,0.04767123678268386
Education,Acxiom,11157827.0,8,7139,29.13373364556833,978,0.0011206051267684549,0.029789093707125083
Education,Acxiom,11157828.0,2,4886,19.566028926656543,389,0.00040933278755628325,0.05029827487572376
Education,Acxiom,14292448.0,5,7863,30.267332648403844,626,0.0006358896095637797,0.04835037164281764
Education,Acxiom,14301744.0,4,5244,20.55688717713528,604,0.0007627765064836003,0.034034581419098146
Education,Acxiom,14304158.0,1,1101,4.07424351208889,51,0.0009082652134423251,0.07988712768801744
Education,Acxiom,14304388.0,2,3211,12.56625184431232,246,0.0006228589224540642,0.05108232457037529
Education,Acxiom,14304391.0,3,2540,10.102582646625926,451,0.0011811023622047244,0.02240040498143221
Education,AdAdvisor by TransUnion,3765165.0,0,22,0.101044397537598,4,0.0,0.0252610993843995
Education,AdAdvisor by TransUnion,13856245.0,16,14461,55.76797537403339,949,0.0011064241753682318,0.058764989856726436
Education,AdAdvisor by TransUnion,13857131.0,1,1080,3.99624559480255,29,0.000925925925925926,0.13780157223457068
Education,AdAdvisor by TransUnion,13857132.0,0,1963,7.392255142537879,148,0.0,0.04994766988201269
Education,AdAdvisor by TransUnion,13857135.0,4,5698,21.708661528681695,905,0.000702000702000702,0.023987471302410714
Education,AdAdvisor by TransUnion,13857136.0,6,5737,21.279197956492585,396,0.0010458427749694963,0.05373534837498128
Education,AdAdvisor by TransUnion,13857584.0,0,621,2.129780312928833,4,0.0,0.5324450782322082
Education,AdAdvisor by TransUnion,13857668.0,10,9676,37.01244744186682,1262,0.0010334849111202976,0.029328405262968954
Education,AdAdvisor by TransUnion,13857709.0,0,587,2.17361997816929,28,0.0,0.0776292849346175
Education,AdAdvisor by TransUnion,13857773.0,16,16254,61.844495569328636,1381,0.0009843730773963332,0.04478240084672602
Education,AdBrain Cross Device,-17.0,531,660711,1197.8755602052197,84,0.0008036796723529653,14.260423335776425
Education,Adstra,12226775.0,4,7065,28.363683287811128,764,0.0005661712668082095,0.03712523990551195
Education,AlikeAudience,8027011.0,21,29633,40.538680120243285,498,0.0007086693888570175,0.08140297212900258
Education,AlikeAudience,8027013.0,20,29069,39.68044223437521,456,0.0006880181636795211,0.08701851367187545
Education,AlikeAudience,8027018.0,21,29581,41.27165178410118,482,0.000709915148237044,0.0856258335769734
Education,Alliant,3802189.0,1,1357,1.898144106387456,36,0.0007369196757553427,0.05272622517742934
Education,Alliant,8518982.0,1,154,0.255477237251386,9,0.006493506493506494,0.028386359694598445
Education,Alliant,8518991.0,1,313,0.507802690490756,21,0.003194888178913738,0.02418108049955981
Education,Alliant,8519013.0,1,88,0.142576467056275,4,0.011363636363636364,0.03564411676406875
Education,Alliant,8519053.0,1,317,0.509289242034678,5,0.0031545741324921135,0.1018578484069356
Education,Alliant,8519099.0,0,310,0.502114430775707,15,0.0,0.033474295385047134
Education,Alliant,8519122.0,1,150,0.233778089093839,6,0.006666666666666667,0.03896301484897317
Education,Alliant,8519131.0,1,137,0.22299373230466302,8,0.0072992700729927005,0.027874216538082877
Education,Alliant,9022653.0,14,17521,23.169311208849205,269,0.0007990411506192569,0.08613126843438366
Education,Alliant,9022654.0,97,89278,179.50299230806093,248,0.0010864938730706334,0.7238023883389554
Education,Alliant,9022655.0,92,79655,160.38057432855354,259,0.0011549808549369154,0.619230016712562
Education,Alliant,9022656.0,19,25121,33.149682518608216,444,0.0007563393177023208,0.07466144711398247
Education,Alliant,9022657.0,123,94218,188.9978297416385,240,0.0013054830287206266,0.787490957256827
Education,Alliant,9022658.0,57,55363,111.95410239009603,191,0.0010295684843668153,0.5861471329324399
Education,Alliant,9022659.0,103,92259,185.49266130779338,223,0.0011164222460681343,0.8318056560887596
Education,Alliant,9022660.0,131,99293,199.1741861889607,261,0.0013193276464604756,0.7631194873140257
Education,Alliant,9786880.0,2,2643,3.658340971162642,78,0.0007567158531971245,0.04690180732259797
Education,Alliant,12599847.0,23,20280,41.34993688591707,59,0.0011341222879684418,0.7008463878968995
Education,Alliant,12599848.0,41,39911,80.51849361168225,157,0.0010272857107063217,0.5128566472081671
Education,Alliant,12599849.0,46,47881,96.24178540579518,130,0.0009607151062007895,0.7403214261984244
Education,Alliant,12599850.0,68,53172,106.66559470358624,158,0.0012788685774467764,0.6750987006556091
Education,Alliant,12599851.0,67,51161,103.37844776296265,152,0.001309591290240613,0.6801213668615964
Education,Alliant,12599852.0,76,56958,114.36648440624066,167,0.0013343165139225394,0.6848292479415609
Education,Alliant,12599853.0,8,10771,14.342993829287352,189,0.0007427351220870857,0.07588885623961562
Education,Alliant,12599854.0,17,18480,24.42951722772776,330,0.00091991341991342,0.07402884008402352
Education,Alliant,12599855.0,22,19081,39.00504813336353,52,0.0011529794035951995,0.7500970794877602
Education,Alliant,12599856.0,31,30544,62.00873297788486,81,0.0010149292823467785,0.7655399133072205
Education,Alliant,12599857.0,42,37886,76.60159731503597,103,0.001108588924668743,0.7437048283013201
Education,Alliant,12599858.0,46,42295,85.41590006584156,135,0.0010875990069748197,0.6327103708580856
Education,Alliant,12599859.0,46,42638,86.02143747515576,113,0.0010788498522444768,0.761251659072175
Education,Alliant,12599860.0,67,47084,94.8689488072244,106,0.0014229887010449409,0.8949900830870227
Education,Alliant,12599861.0,10,9169,12.245474180152256,148,0.0010906314756243866,0.08273969040643415
Education,Alliant,12599862.0,10,16764,22.169689356730352,348,0.0005965163445478406,0.06370600389865044
Education,AmeriLINK,9959273.0,1,3291,4.551654315654148,153,0.00030385900941962927,0.029749374612118615
Education,AmeriLINK,9959302.0,2,2998,4.098646833041281,75,0.00066711140760507,0.05464862444055041
Education,Ameribase Digital,14095013.0,7,8722,35.62009491316034,931,0.0008025682182985554,0.038260037500709276
Education,AmeribaseDigital,7741957.0,0,32,0.050217100678146,3,0.0,0.016739033559382
Education,AmeribaseDigital,10345889.0,0,40,0.059935691655331,24,0.0,0.0024973204856387917
Education,AmeribaseDigital,10345946.0,0,2,0.003017675520069,23,0.0,0.00013120328348126088
Education,AnalyticsIQ,9295040.0,15,18037,36.391516715052326,51,0.0008316238842379553,0.7135591512755358
Education,Audience Network,13677120.0,2,5915,8.212894903051291,176,0.000338123415046492,0.0466641755855187
Education,Audiences by Oracle,8260600.0,4,2412,4.958165715914635,8,0.001658374792703151,0.6197707144893294
Education,Audiences by Oracle,8260605.0,1,1128,2.360730258361135,2,0.0008865248226950354,1.1803651291805675
Education,Bombora,10098598.0,2,1919,3.331366632143927,1,0.0010422094841063053,3.331366632143927
Education,Bombora,10098767.0,0,236,0.374520389587449,13,0.0,0.028809260737496074
Education,Bombora,10098822.0,0,1764,2.972359939902927,1,0.0,2.972359939902927
Education,Bombora,10098931.0,0,613,0.924812036732113,34,0.0,0.027200354021532733
Education,Bridge,13763064.0,130,169222,356.66439956616045,23,0.0007682216260297125,15.507147807224367
Education,CIS,13145172.0,0,46,0.066786039555003,1,0.0,0.066786039555003
Education,CIS,13145266.0,0,30,0.042575308636487,1,0.0,0.042575308636487
Education,Circana (IRI),13303179.0,0,174,0.727153351188086,25,0.0,0.02908613404752344
Education,Claritas,7405612.0,80,63668,126.18519784372452,180,0.0012565181881007727,0.7010288769095807
Education,Claritas,10027830.0,0,445,0.616727785767748,52,0.0,0.011860149726302846
Education,Claritas,13949246.0,0,13,0.048383098745553,22,0.0,0.0021992317611615
Education,Claritas,13949407.0,0,7,0.033475367351883,28,0.0,0.0011955488339958215
Education,Claritas,13949452.0,0,19,0.07361851140913,1,0.0,0.07361851140913
Education,Claritas,13961488.0,0,8,0.030798438700301,1,0.0,0.030798438700301
Education,Comscore,8290579.0,0,1,0.001418368683978,1,0.0,0.001418368683978
Education,Comscore,8290593.0,48,47647,102.57723061759084,166,0.0010074086511217915,0.6179351242023545
Education,Comscore,8290607.0,4,5455,7.300644424743297,155,0.0007332722273143905,0.0471009317725374
Education,Comscore,8290622.0,26,18112,39.28188760381928,46,0.001435512367491166,0.8539540783438974
Education,Comscore,8290636.0,4,6776,8.999264123840533,163,0.0005903187721369539,0.05521020934871492
Education,Comscore,8290639.0,0,2,0.00327353672446,3,0.0,0.0010911789081533333
Education,Comscore,8290653.0,69,60700,130.71552195609942,180,0.0011367380560131795,0.7261973442005524
Education,Comscore,8290667.0,7,8746,11.60177069577098,200,0.0008003658815458495,0.0580088534788549
Education,DRAKO,14007317.0,2,2500,9.056492371673261,66,0.0008,0.13721958138898882
Education,DRAKO,14007393.0,1,371,1.424390375109875,3,0.0026954177897574125,0.47479679170329164
Education,Data Alliance,275.0,0,379,0.511070631972934,16,0.0,0.031941914498308376
Education,Data Alliance,365.0,2,707,1.43820720528537,20,0.002828854314002829,0.0719103602642685
Education,Data Alliance,389.0,1,776,1.56123481323431,21,0.001288659793814433,0.07434451491591952
Education,Data Alliance,596.0,0,640,2.797914384986749,308,0.0,0.009084137613593342
Education,Data Alliance,1018.0,1,418,0.7736446559432409,1,0.0023923444976076554,0.7736446559432409
Education,Data Alliance,2462.0,180,216121,366.7439677145174,24,0.0008328667737054706,15.280998654771558
Education,Data Alliance,8421.0,1,1384,1.764835496083854,51,0.000722543352601156,0.03460461757027165
Education,Data Alliance,20412.0,0,96,0.418822932197356,40,0.0,0.0104705733049339
Education,Data Alliance,20420.0,0,61,0.253475535263637,50,0.0,0.00506951070527274
Education,Data Alliance,20431.0,0,56,0.240809734724369,48,0.0,0.005016869473424355
Education,Data Alliance,22377.0,2,3102,4.38279437847493,174,0.0006447453255963894,0.025188473439511094
Education,Data Alliance,27192.0,0,663,2.6254668212170422,190,0.0,0.013818246427458117
Education,Data Alliance,27795.0,0,58,0.24606014730176,29,0.0,0.00848483266557793
Education,Data Alliance,27820.0,1,9,0.01568652907459,1,0.1111111111111111,0.01568652907459
Education,Data Alliance,28398.0,0,165,0.661621130399474,51,0.0,0.012972963341166157
Education,Data Alliance,29549.0,50,70719,117.4114745688559,11,0.000707023572165896,10.673770415350536
Education,Data Alliance,101421.0,1,211,0.336471613036992,14,0.004739336492890996,0.02403368664549943
Education,Data Alliance,204416.0,0,274,0.377403900815528,30,0.0,0.012580130027184267
Education,Data Alliance,211509.0,0,132,0.438772881008474,4,0.0,0.1096932202521185
Education,Data Alliance,256098.0,0,21,0.09395441890032699,1,0.0,0.09395441890032699
Education,Data Alliance,256173.0,5,5412,10.253259296457266,1,0.0009238728750923873,10.253259296457266
Education,Data Alliance,256248.0,4,2642,5.348014381878405,1,0.001514004542013626,5.348014381878405
Education,Data Alliance,256337.0,0,47,0.19546177779369,10,0.0,0.019546177779369
Education,Data Alliance,267451.0,0,147,0.634759652979072,52,0.0,0.012206916403443692
Education,Data Alliance,267452.0,0,103,0.429700351599476,52,0.0,0.008263468299989923
Education,Data Alliance,267453.0,0,101,0.430659718590793,49,0.0,0.008788973848791693
Education,Data Alliance,272028.0,0,379,0.509987376199227,40,0.0,0.012749684404980675
Education,Data Alliance,272028.0,2,3888,6.445510635544831,1,0.00051440329218107,6.445510635544831
Education,Data Alliance,272069.0,0,69,0.10047010009140199,14,0.0,0.007176435720814428
Education,Data Alliance,272105.0,0,84,0.116882163951934,31,0.0,0.003770392385546258
Education,Data Alliance,277875.0,0,525,0.728010145611767,36,0.0,0.020222504044771307
Education,Data Alliance,277875.0,6,6880,11.32706287369147,1,0.0008720930232558139,11.32706287369147
Education,Data Alliance,277881.0,0,159,0.223051380526751,17,0.0,0.013120669442750059
Education,Data Alliance,277882.0,0,393,0.541882491185542,16,0.0,0.033867655699096375
Education,Data Alliance,292940.0,0,949,1.942754781941281,17,0.0,0.11427969305536946
Education,Data Alliance,293098.0,1,351,0.715555595098084,18,0.002849002849002849,0.03975308861656022
Education,Data Alliance,293100.0,1,996,2.002194847544748,18,0.001004016064257028,0.11123304708581933
Education,Data Alliance,300141.0,0,22,0.10385412691540599,1,0.0,0.10385412691540599
Education,Data Alliance,300146.0,0,370,1.481449126751109,104,0.0,0.014244703141837586
Education,Data Alliance,300147.0,0,259,1.032884288162428,54,0.0,0.019127486817822743
Education,Data Alliance,300148.0,0,167,0.647435882106745,52,0.0,0.012450690040514327
Education,Data Alliance,300186.0,0,9,0.034415894579902,5,0.0,0.006883178915980399
Education,Data Alliance,300187.0,0,23,0.094847639106846,11,0.0,0.00862251264607691
Education,Data Alliance,303041.0,0,433,0.610207790054673,73,0.0,0.008359010822666752
Education,Data Alliance,303128.0,0,35,0.1252459638931,1,0.0,0.1252459638931
Education,Data Alliance,1580571.0,0,4,0.005676052226194,13,0.0,0.0004366194020149231
Education,Data Alliance,1598571.0,1,1057,2.147425626260493,25,0.000946073793755913,0.08589702505041971
Education,Data Alliance,1606510.0,83,82898,142.29545741984654,15,0.00100123042775459,9.48636382798977
Education,Data Alliance,3109762.0,122,139964,239.57397794309952,20,0.0008716527106970364,11.978698897154976
Education,Data Alliance,7182631.0,2,4839,8.150620999726618,1,0.0004133085348212441,8.150620999726618
Education,Data Alliance,7220841.0,4,6895,8.886505570192899,343,0.000580130529369108,0.025908179504935566
Education,Data Alliance,7365504.0,0,1359,5.868860697635442,174,0.0,0.0337290844691692
Education,Data Alliance,7366284.0,0,133,0.185307876289803,11,0.0,0.01684617057180027
Education,Data Alliance,7601316.0,2,1138,5.096662791981534,129,0.0017574692442882249,0.03950901389132972
Education,Data Alliance,7653938.0,1,666,1.280788797815871,16,0.0015015015015015015,0.08004929986349194
Education,Data Alliance,7716890.0,1,1074,2.183601415097492,19,0.000931098696461825,0.11492639026828905
Education,Data Alliance,7716895.0,0,812,1.67927330660033,8,0.0,0.20990916332504125
Education,Data Alliance,7716898.0,1,1059,2.153626049094212,17,0.0009442870632672333,0.12668388524083599
Education,Data Alliance,7716901.0,1,1085,2.214261649696083,23,0.0009216589861751152,0.09627224563896014
Education,Data Alliance,7716902.0,0,800,1.669241190117291,11,0.0,0.15174919910157192
Education,Data Alliance,7716903.0,0,584,1.197259894585714,11,0.0,0.10884180859870128
Education,Data Alliance,7726352.0,58,92176,151.85331812731175,16,0.0006292310362784239,9.490832382956985
Education,Data Alliance,7744034.0,0,263,0.406097451287152,28,0.0,0.014503480403112572
Education,Data Alliance,7748912.0,37,34362,72.06713835450952,79,0.00107677085152203,0.9122422576520193
Education,Data Alliance,7748913.0,9,11850,23.787863698265763,48,0.0007594936708860759,0.4955804937138701
Education,Data Alliance,7748914.0,18,16002,32.182269976510135,32,0.0011248593925759281,1.0056959367659417
Education,Data Alliance,7867615.0,16,18548,32.85075985532535,5,0.0008626266982963123,6.57015197106507
Education,Data Alliance,7867992.0,0,36,0.051099087829378,39,0.0,0.0013102330212661024
Education,Data Alliance,7868816.0,0,11,0.016055548929641998,1,0.0,0.016055548929641998
Education,Data Alliance,7869106.0,0,183,0.278666927732886,10,0.0,0.0278666927732886
Education,Data Alliance,7869550.0,0,464,0.694594945953231,24,0.0,0.028941456081384626
Education,Data Alliance,7869642.0,0,305,0.47373512741782997,17,0.0,0.02786677220104882
Education,Data Alliance,7869726.0,0,321,0.496608708361621,24,0.0,0.02069202951506754
Education,Data Alliance,7869851.0,0,350,0.531183089107705,26,0.0,0.020430118811834805
Education,Data Alliance,7877458.0,0,1430,2.059786809929672,67,0.0,0.03074308671536824
Education,Data Alliance,8001865.0,1,1,0.001063499013754,5,1.0,0.0002126998027508
Education,Data Alliance,8001866.0,25,25794,51.76319018199658,85,0.000969217647514926,0.6089787080234892
Education,Data Alliance,8001867.0,43,28862,57.64968206126428,138,0.0014898482433649781,0.41775131928452375
Education,Data Alliance,8001868.0,45,35376,71.30964957168578,93,0.0012720488466757124,0.7667704255019977
Education,Data Alliance,8027011.0,21,29633,38.69530895864302,498,0.0007086693888570175,0.07770142361173296
Education,Data Alliance,8027013.0,20,29069,37.882520921797216,456,0.0006880181636795211,0.08307570377587109
Education,Data Alliance,8027018.0,21,29581,38.507904456272094,482,0.000709915148237044,0.07989191795907073
Education,Data Alliance,8034653.0,21,20246,34.873091070870636,6,0.001037241924330732,5.812181845145106
Education,Data Alliance,8034708.0,0,168,0.852946309382125,81,0.0,0.010530201350396605
Education,Data Alliance,8034717.0,1,2319,4.150450728279271,1,0.00043122035360068997,4.150450728279271
Education,Data Alliance,8060624.0,0,189,0.296379508125989,20,0.0,0.01481897540629945
Education,Data Alliance,8060648.0,2,2056,4.324651510120544,10,0.0009727626459143969,0.4324651510120544
Education,Data Alliance,8060747.0,0,61,0.128005270511827,1,0.0,0.128005270511827
Education,Data Alliance,8149280.0,4,6279,8.0766602526985,219,0.0006370441153049849,0.03687972718127169
Education,Data Alliance,8153464.0,0,132,0.502994988085659,33,0.0,0.015242272366232091
Education,Data Alliance,8203824.0,6,11024,20.905590331570455,25,0.0005442670537010159,0.8362236132628182
Education,Data Alliance,8216931.0,0,826,1.205359180024184,43,0.0,0.028031608837771723
Education,Data Alliance,8217131.0,0,143,0.215009547031618,14,0.0,0.015357824787972716
Education,Data Alliance,8217318.0,0,59,0.088200898820893,8,0.0,0.011025112352611626
Education,Data Alliance,8228360.0,5,7300,9.391151302460871,282,0.0006849315068493151,0.0333019549732655
Education,Data Alliance,8228438.0,0,501,0.693220676511772,16,0.0,0.04332629228198575
Education,Data Alliance,8228545.0,5,7123,9.156671017327886,277,0.0007019514249613927,0.03305657406977576
Education,Data Alliance,8257458.0,3,2778,10.876758756444838,178,0.0010799136069114472,0.06110538627216201
Education,Data Alliance,8257461.0,4,4201,16.154459004045435,527,0.0009521542489883361,0.030653622398568187
Education,Data Alliance,8257462.0,3,3572,13.37969658491932,281,0.0008398656215005599,0.04761457859401893
Education,Data Alliance,8260600.0,4,2412,5.281310469388907,8,0.001658374792703151,0.6601638086736134
Education,Data Alliance,8260605.0,1,1128,2.517067088390162,2,0.0008865248226950354,1.258533544195081
Education,Data Alliance,8268990.0,0,2,0.006915026844155,5,0.0,0.001383005368831
Education,Data Alliance,8290579.0,0,1,0.001315944683978,1,0.0,0.001315944683978
Education,Data Alliance,8290593.0,48,47647,95.79039429279277,166,0.0010074086511217915,0.5770505680288721
Education,Data Alliance,8290607.0,4,5455,7.199514104923723,155,0.0007332722273143905,0.04644847809628208
Education,Data Alliance,8290622.0,26,18112,36.67854611349979,46,0.001435512367491166,0.7973596981195606
Education,Data Alliance,8290636.0,4,6776,8.874535997662528,163,0.0005903187721369539,0.05444500612062901
Education,Data Alliance,8290639.0,0,2,0.00303111272446,3,0.0,0.0010103709081533334
Education,Data Alliance,8290653.0,69,60700,122.05718788862971,180,0.0011367380560131795,0.6780954882701651
Education,Data Alliance,8290667.0,7,8746,11.371379909597135,200,0.0008003658815458495,0.05685689954798567
Education,Data Alliance,8294045.0,0,9,0.035446175414901,5,0.0,0.0070892350829802
Education,Data Alliance,8382186.0,0,324,0.46965175343786003,11,0.0,0.042695613948896365
Education,Data Alliance,8575382.0,0,1085,4.665227830298922,81,0.0,0.05759540531233237
Education,Data Alliance,8660120.0,0,1336,2.0749707170743132,100,0.0,0.020749707170743134
Education,Data Alliance,8730723.0,0,373,1.57815276391094,131,0.0,0.012046967663442291
Education,Data Alliance,8743888.0,4,6304,8.145453072594107,346,0.0006345177664974619,0.023541771886110136
Education,Data Alliance,8907840.0,7,2780,4.960767674009783,34,0.002517985611510791,0.14590493158852302
Education,Data Alliance,8909805.0,0,815,1.075015939474487,20,0.0,0.05375079697372435
Education,Data Alliance,8909906.0,0,1380,2.002321412897012,20,0.0,0.10011607064485059
Education,Data Alliance,8909937.0,1,2504,3.703007845317485,86,0.00039936102236421724,0.043058230759505635
Education,Data Alliance,8909938.0,0,1015,1.568101257568267,67,0.0,0.023404496381615923
Education,Data Alliance,8909945.0,29,33099,55.692784884506366,5,0.0008761594005861204,11.138556976901274
Education,Data Alliance,8910183.0,0,128,0.186955649722621,9,0.0,0.02077284996918011
Education,Data Alliance,8910184.0,0,207,0.314941301213389,9,0.0,0.034993477912598776
Education,Data Alliance,8910185.0,1,421,0.642905079939081,17,0.0023752969121140144,0.037817945878769466
Education,Data Alliance,8910185.0,9,15256,26.198029953309195,3,0.0005899318300996329,8.732676651103064
Education,Data Alliance,8910186.0,1,767,1.188341956948922,33,0.001303780964797914,0.03601036233178551
Education,Data Alliance,8910191.0,0,291,0.42614793708806004,1,0.0,0.42614793708806004
Education,Data Alliance,8910196.0,0,521,0.782943821165129,23,0.0,0.03404103570283169
Education,Data Alliance,8910222.0,0,29,0.046038734132897,3,0.0,0.015346244710965665
Education,Data Alliance,8910231.0,12,16082,28.279598374081147,2,0.000746175848775028,14.139799187040573
Education,Data Alliance,8910299.0,28,31985,52.50324043349106,5,0.0008754103486009067,10.500648086698211
Education,Data Alliance,8910303.0,0,299,1.235493968360302,99,0.0,0.012479737054144464
Education,Data Alliance,8910347.0,1,97,0.132628295597395,1,0.010309278350515464,0.132628295597395
Education,Data Alliance,8910410.0,0,526,0.7224131098462739,26,0.0,0.027785119609472074
Education,Data Alliance,8910411.0,1,1718,2.486974595521203,49,0.0005820721769499418,0.05075458358206537
Education,Data Alliance,8910414.0,0,4,0.014752707643204,7,0.0,0.0021075296633148574
Education,Data Alliance,8910415.0,0,48,0.194499723703155,11,0.0,0.01768179306392318
Education,Data Alliance,8910416.0,0,47,0.193594598572188,18,0.0,0.010755255476232666
Education,Data Alliance,8910417.0,0,72,0.287002080310926,29,0.0,0.009896623458997448
Education,Data Alliance,8910418.0,0,382,1.53280813689437,57,0.0,0.026891370822708247
Education,Data Alliance,8912402.0,0,68,0.11006127194998401,15,0.0,0.007337418129998934
Education,Data Alliance,8912554.0,0,60,0.09264769519095101,15,0.0,0.006176513012730067
Education,Data Alliance,8913779.0,1,11,0.049633550986892,7,0.09090909090909091,0.007090507283841714
Education,Data Alliance,8914087.0,13,16596,26.053516739409492,1,0.0007833212822366836,26.053516739409492
Education,Data Alliance,8916440.0,0,39,0.196501335197937,13,0.0,0.01511548732291823
Education,Data Alliance,8916559.0,2,1955,9.24370824987266,130,0.0010230179028132991,0.07110544807594353
Education,Data Alliance,8959138.0,14,9231,16.1501508567046,28,0.001516628750947893,0.5767911020251643
Education,Data Alliance,9089639.0,70,26380,37.50009272405565,98,0.00265352539802881,0.38265400738832295
Education,Data Alliance,9089644.0,2,22,0.028589592498275,10,0.09090909090909091,0.0028589592498275
Education,Data Alliance,9089648.0,72,25918,40.1720865453286,88,0.002777992129022301,0.45650098346964313
Education,Data Alliance,9089661.0,7,10340,12.829135195625426,241,0.0006769825918762089,0.05323292612292708
Education,Data Alliance,9089729.0,2,5451,6.459900506428136,154,0.000366905155017428,0.04194740588589699
Education,Data Alliance,9089877.0,2,2670,3.200452602793367,50,0.000749063670411985,0.06400905205586734
Education,Data Alliance,9089882.0,3,1785,2.14010505427371,55,0.0016806722689075631,0.03891100098679473
Education,Data Alliance,9090497.0,73,27421,42.07869273351344,104,0.0026621932095838956,0.40460281474532156
Education,Data Alliance,9090498.0,75,27586,39.19920160651192,112,0.002718770390777931,0.3499928714867136
Education,Data Alliance,9090499.0,76,27754,42.58013280677859,103,0.0027383440224832455,0.4133993476386271
Education,Data Alliance,9090506.0,6,8698,12.027768588595588,605,0.0006898137502874224,0.01988060923734808
Education,Data Alliance,9090776.0,5,3846,4.932388101201082,309,0.0013000520020800832,0.0159624210394857
Education,Data Alliance,9567281.0,28,30106,59.6202323220511,70,0.0009300471666777387,0.85171760460073
Education,Data Alliance,9567295.0,3,6714,8.643198039763147,335,0.00044682752457551384,0.02580059116347208
Education,Data Alliance,9567413.0,1,1554,2.098877327223944,71,0.0006435006435006435,0.029561652496111885
Education,Data Alliance,9567438.0,8,8827,36.24933574324389,1052,0.0009063101846607002,0.034457543482171
Education,Data Alliance,9567884.0,25,42834,55.60742940873352,728,0.000583648503525237,0.07638383160540319
Education,Data Alliance,9567932.0,1,622,1.226564154419523,17,0.001607717041800643,0.07215083261291311
Education,Data Alliance,9567962.0,4,6884,8.865865982180718,335,0.0005810575246949448,0.02646527158859916
Education,Data Alliance,9568470.0,0,230,0.308722999979985,5,0.0,0.061744599995997
Education,Data Alliance,9568953.0,2,5561,7.3835220988366395,70,0.0003596475454055026,0.10547888712623771
Education,Data Alliance,9568999.0,3,5218,6.957256970944367,96,0.0005749329244921426,0.07247142678067049
Education,Data Alliance,9569109.0,0,675,1.340885578058407,7,0.0,0.19155508257977244
Education,Data Alliance,9655399.0,0,130,0.20414359204892998,14,0.0,0.014581685146352141
Education,Data Alliance,9655416.0,0,62,0.096875619058334,1,0.0,0.096875619058334
Education,Data Alliance,9981177.0,5,13944,22.664104830371166,913,0.0003585771658060815,0.024823773089125045
Education,Data Alliance,9981177.0,10,10622,22.081651123802928,55,0.0009414422895876483,0.40148456588732595
Education,Data Alliance,9981211.0,0,1772,2.664895541512466,93,0.0,0.028654790768951246
Education,Data Alliance,10013573.0,1,578,2.556157500014607,32,0.0017301038062283738,0.07987992187545646
Education,Data Alliance,10016683.0,0,2025,8.119483401332594,79,0.0,0.10277827090294424
Education,Data Alliance,10016842.0,3,2647,12.451450364976376,230,0.0011333585190782018,0.05413674071728859
Education,Data Alliance,10017439.0,2,2864,13.11586036288647,255,0.0006983240223463687,0.05143474652112341
Education,Data Alliance,10017465.0,3,1287,5.461263185001727,61,0.002331002331002331,0.08952890467215945
Education,Data Alliance,10037581.0,1,2019,2.80643122503787,146,0.0004952947003467063,0.019222131678341574
Education,Data Alliance,10043795.0,2,2689,11.122524641487976,178,0.0007437709185570844,0.06248609349150548
Education,Data Alliance,10043798.0,1,1130,5.496174660767614,93,0.0008849557522123894,0.05909865226631843
Education,Data Alliance,10043863.0,1,683,3.256451697520565,41,0.0014641288433382138,0.07942565115903817
Education,Data Alliance,10043874.0,0,253,1.251164115226705,52,0.0,0.024060848369744328
Education,Data Alliance,10043926.0,4,3383,15.296473388578143,315,0.0011823825007389892,0.04856023297961315
Education,Data Alliance,10043974.0,8,8130,35.51834208159299,766,0.0009840098400984009,0.046368592795813304
Education,Data Alliance,10043981.0,1,2334,9.498371865793057,147,0.0004284490145672665,0.06461477459723168
Education,Data Alliance,10044000.0,0,2785,4.006039580027746,122,0.0,0.03283639000022743
Education,Data Alliance,10098931.0,0,613,1.353423744235761,34,0.0,0.0398065807128165
Education,Data Alliance,10198727.0,0,155,0.241605562592665,15,0.0,0.016107037506177667
Education,Data Alliance,10198790.0,0,88,0.134911195027363,12,0.0,0.011242599585613584
Education,Data Alliance,10198793.0,0,659,1.1981204489259811,1,0.0,1.1981204489259811
Education,Data Alliance,10344870.0,20,27381,49.04953665513368,5,0.0007304335122895439,9.809907331026736
Education,Data Alliance,10532017.0,0,1762,2.324564505937129,36,0.0,0.06457123627603137
Education,Data Alliance,10581282.0,0,125,0.526730483424226,37,0.0,0.014235959011465567
Education,Data Alliance,10581290.0,0,169,0.816898814620887,12,0.0,0.06807490121840724
Education,Data Alliance,10581499.0,0,101,0.496365920310625,54,0.0,0.009191961487233795
Education,Data Alliance,10581947.0,0,45,0.20091289315084698,16,0.0,0.012557055821927936
Education,Data Alliance,10581957.0,0,218,0.962744663579408,20,0.0,0.0481372331789704
Education,Data Alliance,10582182.0,6,3147,14.91962221024394,233,0.0019065776930409914,0.06403271334868643
Education,Data Alliance,10582432.0,1,2742,3.947427216854617,91,0.00036469730123997083,0.04337832106433645
Education,Data Alliance,10735051.0,0,179,0.309498695770159,1,0.0,0.309498695770159
Education,Data Alliance,10735168.0,0,146,0.199835030241534,2,0.0,0.099917515120767
